Billion cubic feet per day,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
India,0.022954724110499838,0.025767803045610122,0.034432086165749755,0.038153343808435526,0.045909448220999675,0.061229492575779323,0.06488434290581789,0.07097577769937526,0.07098398332251121,0.08034297358018572,0.10285576855324849,0.1246081121728973,0.13344709491788595,0.14904541201401011,0.18536388167065734,0.10933102295922739,0.19139367887647254,0.2509233756149642,0.29855644543387466,0.3409948469318693,0.4182444278087616,0.5843874578457471,0.6731749412425091,0.7864255473855645,0.9375761940713365,1.1216260921346723,1.2491523452557132,1.392776468720637,1.4190771523510486,1.534196457491692,1.7490751488366514,1.9038772927291667,2.0755958846633322,2.277832023596532,2.3339962088135078,2.4471993088512694,2.460198234656298,2.569205793223696,2.7503734947847924,2.959208399926727,3.3210912393974654,3.4712075806449403,3.7549897571411566,3.8583358686141564,4.751329968619554,5.704684336477328,5.832809317111224,5.374302262342925,4.742739995929009,4.692647833947698,4.6254310421161655,4.9007278165603045,5.199048296222012,5.6203444045839035,5.732616868621568,5.7507741123897445,0.0031673569304035976,0.018952108931668876,0.01559097705592963,,
Indonesia,0.04910189370828768,0.05008393158245342,0.061180959560526445,0.06199315317940616,0.11715711838797442,0.12167449260913688,0.12304934563296893,0.1203626939296843,0.07856302993326028,0.11067566841848041,0.22881482468062062,0.23014835698515712,0.4910189370828768,0.5676178912678055,0.7326002541276522,0.6884863615343212,0.689390587664359,0.6550192620685575,0.8789238973783495,1.0234256725510178,1.2137988124688712,1.3090564862629492,1.354230228474574,1.433775296282,1.60956007575767,1.6615334235422925,1.9126692507112382,2.0802448959898934,2.212643593727723,2.620361877480013,2.7631006628583816,2.8686431591989163,3.0004317419867332,2.892798152607087,3.1436556973650847,3.1846060539133236,3.30260666954195,3.589851262314765,3.82735231489522,3.493081725678428,3.5211682002386095,3.5906170790179477,3.3517041166613057,3.8300667329060363,4.073358134534965,4.261714159480341,4.134650427513239,4.1462123730071125,4.306016828314149,4.261155407392611,4.426964100935987,4.306340293151997,4.181192114497089,4.308252119229534,4.249397010102833,4.006991089667026,-0.057044780673468076,0.004239896953426303,0.01086339072294953,,
Japan,0.17668457772490545,0.18131176603347468,0.18756439634066302,0.20354174994662566,0.22568049301439363,0.34561436920844374,0.37057906453663675,0.3697118287854852,0.5158856865267858,0.7050640405875463,0.8444905241669781,1.0096018385161838,1.236352504801709,1.7352009258299868,2.0587849281531625,2.429662121907421,2.441167221861131,2.4999234594104673,2.6903325849872477,3.6084728557154606,3.8758826348064366,3.9438071543767004,4.044694352707062,4.278188429162567,4.4560292703432856,4.868188266921525,5.147373929775064,5.336840732253661,5.388520995576054,5.762721479119446,5.864903245361181,6.2405870279135875,6.495458316081119,6.691778497062613,7.028281892230946,7.300777430051112,7.5204158516535715,7.357644273866306,8.078662146100804,7.77733591975534,8.004137894447961,8.567466310201754,9.22922716770566,9.561926789935939,8.947480142662386,9.669127305081485,10.838722512185416,11.888795056094823,11.952502431489311,12.070079350927601,11.486229041831177,11.232903803403591,11.318734785036819,11.195053321955122,10.460992860278095,10.075171076063015,-0.036881946997603055,0.015750901037397957,0.02731488978901811,,
Malaysia,0,0,0,0,0,0.0007876621018308768,0.00801831852312393,0.011197489116050086,0.011228167168422825,0.02340686283847793,0.028215445271483727,0.03349829156731918,0.030735780879364107,0.22740930111431462,0.2829957408720936,0.251026559116089,0.21165605907769705,0.26645483673364523,0.3734643594252401,0.4614310286479026,0.44682945805291596,0.6933676959259804,0.6916798485649144,0.7037047618314684,0.8080287933210755,0.7652699935073992,1.137834167673404,1.233138515032053,1.2143499147084034,1.2609345018738294,1.3096570290299394,1.5722544120587945,1.957227799892325,1.977594491382523,2.2509132407178374,2.7744213891757648,2.6809767483174953,2.7176592976313336,2.9283026482923913,3.154608238655117,3.615931663190747,3.7601863509832025,3.9089419650718336,4.202029741913756,3.8722594157579953,3.6788321081798125,3.707300467003128,4.054017211080442,4.311999914894433,4.325727740097771,4.531870164462652,4.341289446814545,4.358134409430242,4.322689614847853,4.324643841627022,3.681235382916148,-0.14877721317018566,0.011110429756821638,0.009980231403780836,,
New Zealand,0,0,0,0,0,0.0068732975941610975,0.008730945592583016,0.01577774209588634,0.018390715184376988,0.02703595608228317,0.029744832192631805,0.08394787453062426,0.13983769218974768,0.13217765033554582,0.0853537080953751,0.07753850955883095,0.09823135568033224,0.1807138137881886,0.19610308745347424,0.2524330066627277,0.32640002016646724,0.3969909827574986,0.38269968550418537,0.4196794002861387,0.23235390806526143,0.43005123987486404,0.4677567465408941,0.4936438953472576,0.4827999424889351,0.4525220260029584,0.4318111955916373,0.49088193588786405,0.5302534280868848,0.46742564006837084,0.5343999233104939,0.5668936441743332,0.5997991096116331,0.5726001072711878,0.4317487238085031,0.3928820414845566,0.3635595714609986,0.3691535668536279,0.40783417984285325,0.3767398497138368,0.38835429980410174,0.4233888300673551,0.38909504577233517,0.4307874158385783,0.45306028482706934,0.50471589280457,0.4707737966412889,0.46288867687744856,0.4826586518798057,0.4356772410224006,0.4742904520171118,0.4400445398768566,-0.07220451517548077,0.020191325291079476,0.0011930088351107563,,
Pakistan,0.14291456891609328,0.16149588652530836,0.1883984028899545,0.21084542037194437,0.26046159987873646,0.2815877501170397,0.280779866742726,0.25950825335041383,0.296412410035696,0.32791986163393033,0.36839481868704654,0.3746393598507992,0.41040475415135885,0.4217151213917507,0.4750354240964548,0.5784753986513415,0.6325726820876261,0.6899324016638986,0.6802378011721343,0.6961041008840656,0.7125531361446823,0.7642576721007589,0.8183858581797767,0.8652960698489427,0.9250264635891848,0.9880413667856534,1.067213937468396,1.0441561513260984,1.2053619944760383,1.2287906123311356,1.26029806392937,1.3656208923593647,1.3653229025901505,1.4380324062783834,1.640003249856808,1.7322034917832652,1.8338952596920959,1.9882009841860122,2.472063163848665,2.9599278482529723,3.155117273857818,3.223742835499157,3.2702591985111638,3.3392243168184077,3.357473232754566,3.420045616313933,3.4191991779577995,3.5311990299261784,3.4430082078199478,3.385049668233015,3.5347732858635523,3.7293318156126296,3.941656568279413,4.217210299532302,4.301791067634071,3.9784787123984655,-0.07515761461967596,0.02509396199950209,0.010786090552378336,,
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005115410958718009,0.0004931780821738388,0.000831926229477931,0.000506294520529526,0.000863061643804218,0.0006636917807977726,0.0009836612021500064,0.01298789725980147,0.1631816095831045,0.2487060342375273,0.22905963796980874,0.30421217807112444,0.2849047808115529,0.3415809109464773,0.35859944670826543,0.36209239724710085,0.3410483835492364,0.3682256438222202,0.35203298495987045,0.32514076711145895,0.3419481712204365,0.32146029450885316,0.36760674862050613,0.365185253411372,0.39560227395821057,0.40790811642351626,0.37078795080618276,-0.09100129201350082,0.011985509809393502,0.0010052466538686697,,
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10083011552226778,0.13787231238287673,0.13787231238287673,0.13787231238287673,0.13749561207581967,0.13787231238287673,0.13787231238287673,0.13787231238287673,0.15992185791767924,0.42141999998466856,0.455479452038224,0.49452054792721456,0.5969945354974067,0.5984999999782262,0.7884999999713139,0.7884999999713139,0.8408226775650391,0.888249999967685,0.8065343835323017,0.8017999999708301,0.86163916900847,0.9689999999647473,1.0052119177716492,1.1202634246167786,1.1484124316522093,1.1888612328334611,1.1887284931074384,1.2141260273530896,1.215592486294574,0.0012078309075387317,0.03174614606182846,0.003295604068737018,,
South Korea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006886417233149952,0.21307385086099265,0.2745020871299852,0.26634231357624083,0.30614175435018093,0.3546504875072225,0.4626541799641142,0.5795730268428996,0.7714812717961225,0.9330082642501546,1.2293007375077927,1.4979982898934425,1.4013859069460153,1.7063124111962287,1.9112132070816192,2.105116985668942,2.3392551715960406,2.4501467432180872,2.8632850155342946,3.0740763987098054,3.241072016613692,3.5103511845981874,3.6025621596812742,3.433891699141891,4.355456358284017,4.687219635575182,5.06839118565795,5.319048416716689,4.838011918812834,4.416725217490718,4.597051509191563,4.814055387049365,5.592682230892736,5.421412983470631,5.465853644782328,0.00819724699947999,0.04672498257612867,0.014818526532501574,,
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Taiwan,0.022322494899786924,0.025051882922468294,0.032362743697507676,0.04549512705254017,0.05731714847630877,0.0543773972582957,0.10930684931109186,0.12690095627953632,0.14684657533712345,0.1545753424601299,0.153471232871129,0.1905355546649853,0.2016403728371304,0.1986225017555441,0.19173608452239418,0.19779703371746726,0.16901090765299934,0.1292543348263355,0.1340531448023402,0.13452165658739684,0.12093017545408216,0.11018642275154078,0.11144356859870481,0.12676915409951486,0.12805944016554235,0.20553043904254764,0.2984873177889571,0.2951891390727881,0.30977584473045794,0.3762175282970354,0.4204514099006111,0.4278531918623689,0.503354183185981,0.596425157612172,0.606974548581079,0.6529734913177117,0.7052677166999153,0.7887992235244219,0.8141489967952394,0.9876939923727466,0.998493587914186,1.071035530664118,1.1363486408313996,1.2317637320261436,1.206191725372988,1.4977062937515269,1.6486560121332743,1.7257125818180696,1.7355373083623176,1.8255424871039794,1.952500278546358,2.0229130996873455,2.2490178568942616,2.289370986678082,2.2504458264984146,2.4010556176525877,0.06692442420998623,0.06435185599392912,0.006509524163743643,,
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026667988304845406,0.13592797414452845,0.16000792982907242,0.23823396736855476,0.314052132315711,0.33740041310197527,0.4678067077364809,0.5506043551234687,0.5412896197924325,0.5868283258552759,0.7265493558208177,0.7855426795840464,0.8921446505947934,0.9873619450898293,1.0225509452292991,1.1881462400032745,1.4944975353351295,1.5959246533841893,1.7729046246738758,2.0451018904585987,2.376292480006549,2.582251627881681,2.7499168638403315,2.8710084231438016,3.10180686523503,3.1939192479530543,3.402983307605198,3.5644387200098238,3.6886351910903055,4.1802462224505454,4.28788316405363,4.692556665657532,4.727745665797002,4.832277695623074,4.930599901895123,4.8788513722782545,4.8457323133234596,4.839522489769434,4.928529960710447,4.5207515473295325,-0.08273834523309531,0.02940238369076087,0.012256251466758412,,
Vietnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009336616242068494,0.0017739570859930138,0.006115483638554864,0.005307330626126641,0.0033144987659343163,0.003454548009565343,0.003454548009565343,0.0026071097812551914,0.003081083359882603,0.0037346464968273977,0.0067223636942893164,0.019553323359413934,0.023341540605171237,0.023341540605171237,0.013584776632209658,0.026722875257865715,0.049577432245383704,0.08402954617861645,0.12137601114689044,0.14897770178601094,0.1867323248413699,0.22407878980964382,0.2215579034242854,0.3873420246436285,0.6012780859892111,0.6535631369447945,0.6610324299384494,0.6982398660583101,0.7478629609896863,0.8778286590792798,0.7917450573274083,0.8710540001300828,0.9104134497640988,0.9532685183151932,0.9952832914045012,0.987908384968485,0.9211505584424776,0.9345952858310562,0.9532685183151932,0.8406625489657364,-0.11812618080420467,0.0245645439069877,0.0022791280367744408,,
Other Asia Pacific,0.022529968541798166,0.028871913500473148,0.044042071274948524,0.05173817803613949,0.055107408455435956,0.0575985773104447,0.06051832587671436,0.04992333003268378,0.10969768205524874,0.1775966514475682,0.1563786468046555,0.14649313195376368,0.1628828336116301,0.11587321271406509,0.15163777430868292,0.1753069053966701,0.20218369907824385,0.21051167050866917,0.23901011935945962,0.2474728041067104,0.2727815794557706,0.28698000881870894,0.2902671750034165,0.26316599846218874,0.23450798365703415,0.21383366759334702,0.2470744402276092,0.306574086855641,0.3339997887287655,0.3477553335233299,0.4300696997596537,0.3973047878403823,0.4382027149027446,0.38458107143419856,0.3914708653295953,0.35786595473099003,0.35667866373824736,0.36325957723739694,0.4416199003665562,0.46137587029981525,0.540176207760556,0.5516846131207193,0.6205099380926955,0.6123646528063126,0.5304083765246437,0.657763623238387,0.7263307659548247,0.8230962402186817,0.8333921778766327,0.9922217919339598,1.1121063902207569,1.0622137170565473,1.0777957351803076,1.056500506031543,1.1026979666786272,1.1293303155847596,0.02415198876837521,0.07593149367277885,0.0030617378973230064,,
Total Asia Pacific,0.5440583455776016,0.6036316201843269,0.6907307262874586,0.7508517715587009,0.992684755323238,1.3770272980654386,1.6404474333181602,1.8951745223660559,2.3453914845600137,2.925175621716302,3.398371057193682,3.91792937415871,4.836145815079313,5.802021677731125,6.632183813954162,7.099365218752122,7.19774029076936,7.48659950109142,8.267211271591522,9.645376930957491,10.511095136826372,11.475595477163354,12.181271549529761,12.955560293266803,13.635085857148834,14.708222277410067,16.137729905293003,17.1876070837262,18.059544407691874,19.65981588967894,20.593390478838117,22.421343928405523,24.29210221534465,24.844220211735735,26.828630916066906,28.79480360939791,30.63824851489274,32.05816776007214,34.718773978302714,36.687272343725084,39.52116630594101,42.524143333735886,45.801881536951925,48.60343474427033,49.88963826953401,55.68649428014867,60.05543828873793,63.871079073717574,66.37832770869869,68.31209539699432,69.31138727888138,70.75499380939341,74.75026257184884,80.27871843921417,83.02523371210188,83.13366454894316,0.0013059985740873081,0.05225252164100547,0.22538444933273724,,
Total World,60.99083053930312,66.45730418396104,71.34567438276397,77.61826544621779,85.46552807185694,93.02551368638805,99.57953697275228,104.79924337253217,110.07260898555094,112.77737039584451,112.82412022486652,119.21223582236856,123.46302216013562,128.63746187915635,136.61451389518382,137.3810444114211,139.278603910885,139.99106344060695,142.25529625190632,153.43350171338795,157.33169562061948,158.87038420436554,167.19760691522708,174.52735871996143,182.57714822458033,188.5164094741103,193.27301368916588,193.62055626989397,196.1082478311822,197.3102765724678,204.23023648102614,213.85070552190052,213.1874915630594,217.09206388435604,223.26535690149777,231.52726837105976,235.28126587830482,242.21873649894144,248.9431068617829,257.8104390496557,265.6214237752764,272.5766546322747,283.67042984741545,289.8105047502981,284.6310690427067,305.78316818169293,313.0619638177535,320.38744489814275,326.50450787011613,328.9643120908393,336.5247472000162,343.3663029266454,353.50068025078644,371.32604898754266,377.71597737737164,368.8527083171214,-0.023465433264939772,0.02869897047163117,1,,
