Thousand barrels daily,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
Others,55.48641515821597,58.65817142100022,60.649016246040375,64.7549567860111,68.76324147960881,74.88264784010548,86.32346551439308,96.06446280537047,106.72475941908374,116.55083528228108,126.10175736716175,136.43352643745376,153.35276296678936,158.1161659978048,175.12199355078678,177.44617404056186,190.6017036964307,203.19985083974188,216.890121858035,232.45750697094024,253.01158299421655,253.21798525097734,282.0745223934786,274.4406832868349,292.45969702086813,308.2713436317979,306.2217830654502,326.4456260636935,331.6583231350903,342.857200359256,349.7069479788787,364.96618013884046,369.15238741496995,369.73654964240865,388.02223677298485,398.1585415095105,421.4993049212819,450.5935388804185,446.269490410188,483.6982900511877,501.71246951850924,519.3906376328556,527.7127023792356,543.604803643232,557.6894704543083,555.8806283627869,559.458835019212,567.0873109868602,580.9311783418924,579.1356584708681,584.3600153592018,588.0283486618458,593.1914366349138,612.9778065832465,624.6839713529026,596.8714922155796,-0.04452247922591723,0.011408948549623155,0.16770790563512114,,
of which: ethane and LPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.91788906816498,62.33154584489904,66.279309690217,74.86008651084809,83.08150723771651,89.22108622887032,94.79032419500491,102.38467411727189,106.36958837329782,116.48019708500689,138.27713393171237,135.30347777679913,147.32189906282767,150.5440622380902,165.16015796171897,171.61170125058237,172.7703399639026,186.18727110661368,200.01390566378856,200.62060960836237,204.6570398801178,218.5756636297469,238.21125105423982,250.58543866153207,264.5966723441051,285.50102739667534,297.89485610857076,321.2410517391234,341.4730587066693,351.09639807467715,363.4305610530339,372.69894382984756,381.1661775366797,386.5122285672054,387.5913449236218,386.48046023352464,396.49207974899446,413.95400634710535,429.5644340629682,438.7813319420589,431.7655025787669,-0.015989352446330596,0.02254440512964928,0.12131671407892787,,
Total Africa,552.2319321070859,603.2373234967816,601.0775647261527,632.6189070906922,646.6680083636346,712.3631368690063,803.9755511619525,870.7405878762423,938.4418462045727,971.403595292845,1018.1763709569307,1127.5312514831558,1197.8743141869838,1264.8940312046327,1349.634345319075,1422.85650736233,1516.312163540535,1592.9086657969126,1644.8246332961148,1679.5625157456898,1725.8654454213329,1701.932452807674,1798.3218457906419,1869.4497005058743,1944.7607315754344,1978.6877163854908,1983.6545754802871,2019.795160730193,2046.1970981187549,2117.1741267827165,2192.613519585389,2238.03250677044,2307.0177984035686,2367.5641438345397,2452.7028124742537,2465.4110760228227,2504.56544496505,2564.8207886980495,2641.145168613758,2726.313844476785,2892.751458663893,2913.2829777211546,3023.181637729746,3176.6478594705195,3307.9054117609817,3466.9123080452796,3382.6027767370247,3553.1623191219282,3691.358103998867,3748.7647587820156,3877.4859507460096,3905.7625835219515,3955.8581725007375,4044.5725528913713,4097.654891403266,3558.994371524628,-0.13145580439405202,0.0216408027047974,1,,
Asia Pacific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light distillates,634.2239033558426,730.8729546892071,819.7746171426674,910.7145912547651,1062.7894504496528,1227.5497782761504,1401.814564901922,1522.4128307294347,1697.0644265629733,1701.1703662190528,1720.1655940431508,1865.4460393331271,1957.7591093993874,2183.3324854012117,2263.005058619034,2105.8055923127968,2068.292941548631,2095.988094069816,2169.970204633396,2258.943283680216,2365.8983852345173,2467.5693482615357,2567.3936904004267,2760.621075309129,2968.853822094386,3061.495509631114,3190.2705254183065,3474.2002445358476,3662.754742234238,3887.620501832321,4370.93823409936,4636.335856170813,5035.577769023069,5106.104372550675,5423.517966311975,5599.976627475139,5834.398726354885,6120.975135010182,6383.985446228513,6738.213357935677,6714.293880526015,6961.250756815798,7318.37355175155,7327.8220207617605,7550.098455788233,8123.238877633978,8319.554484212435,8765.620209657476,9279.624998787482,9553.2909917026,10335.722996473658,10630.24817015167,11010.109922830603,11260.167959878909,11521.740275851385,10992.146799367523,-0.04596471225738752,0.04317350137600284,0.32699836299545226,,
of which: gasoline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417.0513398133694,1418.0764187802438,1442.3702364923204,1481.947786457365,1531.3823579600905,1629.2233324121266,1704.5092505086898,1763.6091541900055,1881.4165910986396,2037.5843022040685,2151.3662725717327,2255.932093815375,2392.738506835777,2550.5127571407775,2636.258851052697,2795.7705495849273,2961.568161148494,3060.233055513856,3089.8097994493933,3193.991746849243,3263.302382813604,3333.64216553268,3510.8609565793095,3620.234640548152,3831.232669325702,3884.9398557187483,3953.6068594796493,4092.842410056024,4211.779946860082,4328.194930474362,4619.4295592499175,4796.30260570242,5075.442098259253,5456.473068677068,5578.57237224368,6107.478935449236,6342.764135514135,6550.305086729792,6765.957850639204,6990.952580317467,6457.750800873266,-0.0762702612152446,0.049114656771500176,0.19210750902995874,,
of which: naphtha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688.754252499427,650.216522768387,653.6178575774953,688.0224181760307,727.560925720126,736.6750528223907,763.060097752847,803.7845362104213,879.2044842104908,931.2695198903177,910.1292370593834,934.3384316029333,1081.4617377000698,1112.241985093461,1251.3616507796257,1575.167684514433,1674.7676950223206,1975.3447135092138,2016.294573101281,2229.5262194627317,2336.674244661534,2500.7565608222044,2610.114178430874,2763.7508056803617,2906.980688609974,2829.354024807266,3007.6438973361483,3225.531141695526,3116.0420739016754,3221.90352531387,3503.8093183840583,3523.2518785100165,3690.1781113982224,3823.1519301104145,3974.718619458925,4228.244061024425,4287.484034637538,4459.8048361008105,4494.210109239704,4530.787695533917,4534.395998494256,0.0007963963890640358,0.0346801515913191,0.13489085396549344,,
Middle distillates,787.2811714067732,915.8411740915574,1041.9076161887883,1199.1584345376075,1380.5573985087563,1608.0292271084345,1880.3015019472198,2048.3407079438093,2413.136261963987,2424.451145549736,2551.5603265302284,2726.5080666161884,2909.22294890105,3190.425065533818,3366.303935721721,3164.989476538604,3255.8651428508365,3257.4360304719225,3371.4372913494376,3551.0456296228763,3607.753028995903,3797.512307358794,4038.315822938201,4427.785149241898,4721.0854734873055,5016.971763013657,5276.867635848431,5647.089989026985,6053.158457559605,6298.226504721568,6781.021215046352,7257.18340087771,7519.776055595403,7252.973228470395,7671.834212893653,7805.156214240545,7950.653790498566,8129.777867198204,8291.35248024273,8825.828770920742,9025.880147248003,9095.46312877478,9305.252033204004,9394.180802487313,9415.117413716334,9975.565862627676,10330.572764831313,10771.580574354708,10936.433328464234,11006.690183489922,11284.135471485142,11430.933086039162,11787.706530858313,12054.3155550179,12118.38668446899,10574.463398821952,-0.12740336860398593,0.025561966856791463,0.31457296596230544,,
of which: diesel/gasoil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110.803309392359,2150.7698655537397,2163.45718881442,2251.8880353724253,2353.5052281824474,2470.7622051538565,2592.83396879558,2776.8889839099365,3066.918863569137,3336.041869262541,3537.1379871223376,3761.7547681130245,4048.16130054422,4365.442949000238,4524.709822956439,4840.843746932042,5187.129758401389,5363.921368639031,5168.378185324352,5458.994814767666,5604.495389797475,5748.086994268107,5926.877515863675,6113.9173763766785,6597.389809877043,6726.288290023441,6836.712904805634,7088.751873348994,7258.19086251484,7356.545873644031,7767.126299992017,8114.646138816238,8523.893737157365,8617.296633388025,8645.784174208107,8843.063175960477,8846.511893049066,9067.792658696688,9223.223544593848,9283.411543451037,8649.604777851033,-0.0682730440887458,0.02353657331056236,0.2573115747578693,,
of which: jet/kerosene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054.1861671462452,1105.095277297098,1093.9788416575036,1119.5492559770128,1197.5404014404294,1136.9908238420462,1204.6783385632148,1261.4268390282657,1360.86628567276,1385.0436042247668,1479.8337758913203,1515.1128677354068,1598.9286884827654,1687.7155085593665,1773.5166817651295,1940.1774681143097,2070.0536424763245,2155.8546869563697,2084.595043146043,2212.8393981259846,2200.660824443071,2202.5667962304597,2202.9003513345288,2177.4351038660516,2228.4389610436992,2299.5918572245623,2258.7502239691466,2216.5001598550075,2135.9899399724723,2058.5715400723066,2208.439562635657,2215.926626015074,2247.6868371973464,2319.136695076211,2360.9060092818117,2441.072295524665,2584.4211929900925,2719.913872161626,2831.092010424054,2834.9751410179524,1924.8586209709167,-0.32103156986422143,0.0325196584595433,0.05726139120443606,,
Fuel oil,1375.1697983511826,1534.9025623282655,1859.6677998072448,2124.909990065702,2479.5767075425233,2914.23646951218,3223.2802183922345,3407.0030669360917,3880.096934995032,3830.97362526585,3670.4853876432053,3820.454846722057,4008.4959201953716,4151.747401345198,4115.076274278894,3832.58850015205,3531.3791144275074,3201.9057301740913,3110.6660954746603,3009.6691363353984,2703.642868360838,2720.865858390661,2709.6141065401403,2961.065488036797,3148.1788333877535,3378.5275365142197,3438.2003389227575,3529.4614031135193,3565.3604410638836,3839.463872607548,3797.024886603674,3772.183821655557,3787.7177626129105,3572.950147137316,3646.7891090427606,3579.239646811736,3434.1565636479286,3300.283669184998,3450.782271143561,3464.887972272188,3430.164242452446,3552.814915100867,3564.818652177795,3348.9550149495944,3032.560170559384,3053.1496238288973,3104.8634560256337,3224.9691621434604,2967.589192688443,2800.7492433876687,2811.6922890117526,2865.5542120546497,2737.00854474217,2574.201460361767,2327.843967312221,2358.0902115243166,0.012993243807065902,-0.026099824709287955,0.07014932142358389,,
Others,446.8466895814658,519.705219513525,587.4003817282075,676.126333925179,801.0592220831439,904.7544938970856,896.965327465412,971.6313576894344,1077.530090687049,1049.198606096345,1032.0871924483135,1113.58216254333,1170.321586265234,1351.0815646631577,1423.5071246286032,1460.661700718934,1468.5133239477518,1533.2884357330026,1557.0613239555976,1718.457861766381,1872.1956172870528,1968.3350885156856,1990.24570704077,2092.334551337356,2213.3827270089755,2373.318992384459,2513.2144756281095,2713.9808709547224,2821.1088732366716,3020.0796629140336,3354.7179606868117,3517.6395393664498,3849.2763812102553,3811.358311755314,3917.250489506933,4209.21589018333,4213.4202582978705,4560.013701782745,4875.736187172253,5294.139440896466,5293.063030466447,5432.746568194876,5710.516610258045,5685.871842060086,6086.910608075105,6676.183173545329,6902.517377363455,7052.395755533211,7237.345695351876,7549.776509329732,7900.9047306283055,8596.059035461227,9155.540197926943,9441.060451955502,9729.91074856101,9690.5956996444,-0.004040638185959011,0.0480239157025657,0.2882793496186585,,
of which: ethane and LPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607.7614872255158,630.5903416813089,681.7942410560432,713.2094255323593,788.1057673934649,872.8805842302563,926.5203585839229,906.1786323398793,953.3917842126383,1042.8673639028668,1132.8099400282692,1199.2859882743996,1286.4409007164559,1395.8674954654762,1443.1336124181876,1543.9109476538374,1633.445982021612,1703.008493152534,1742.9003716020522,1813.548054550941,1890.840781727153,1928.0770464283273,2043.2851617746435,2125.3131473890526,2218.4212734058706,2294.2208735538798,2419.3822993624967,2543.7035748116627,2528.1351382024113,2624.285473769533,2757.3166192532444,2872.019460374641,2958.226994339912,3058.233805750117,3227.8939192988782,3369.236806637168,3744.7945991453466,4011.665905873287,4221.52667318741,4290.548708582197,4240.0828137047865,-0.011762107437788938,0.05038902655722177,0.12613551878022536,,
Total Asia Pacific,3243.5215626952645,3701.3219106225542,4308.750414866908,4910.909349783254,5723.982778584077,6654.56996879385,7402.361612706788,7949.38796329877,9067.827714209041,9005.793743130984,8974.2985006649,9525.991115214703,10045.799564761042,10876.586516943386,11167.89239324825,10564.045269722385,10324.050522774727,10088.618290448832,10209.134915413091,10538.115911404871,10549.48989987831,10954.282602526675,11305.569326919536,12241.80626392518,13051.50085597842,13830.313801543449,14418.552975817605,15364.732507631074,16102.382514094397,17045.39054207547,18303.702296436197,19183.34261807053,20192.347968441638,19743.3860599137,20659.39177775532,21193.588378710752,21432.62933879925,22111.050373176127,23001.856384787054,24323.069542025074,24463.401300692913,25042.275368886323,25898.960847391394,25756.829680258754,26084.686648139057,27828.137537635885,28657.508082432836,29814.56570168885,30420.993215292037,30910.506927909923,32332.455487598858,33522.79450370671,34690.36519635803,35329.745427214075,35697.8816761936,33615.29610935819,-0.05833919182449021,0.0318716535957273,1,,
of which: China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light distillates,32.71369863013698,42.34479452054794,41.5441095890411,45.44590163934426,61.218082191780816,84.50657534246575,109.99123287671232,129.08278688524592,161.14356164383562,186.26219178082192,209.07027397260273,253.2605191256831,272.0727397260274,288.8835616438356,310.5319178082192,259.14168419341615,253.96142961770195,274.5335071786406,302.56857289638833,326.19338917761,366.3336832103036,390.371621336477,426.282519224677,482.57197485139324,511.25691532455573,519.0463491351923,581.1758014859025,657.9777090578631,751.8380527398155,717.2415695691265,779.5315505147798,855.4178134353737,885.9707091908673,905.8795723996557,966.0696914897387,1015.5840584842365,1047.7335227398692,1116.7663027197993,1218.2441643322536,1370.0361970396134,1493.9079515567273,1684.6007157978795,1816.9303249447885,1940.5523689136203,2010.402402144275,2369.4354524795,2548.643596398513,2730.8290100919553,3056.7578385454644,3268.580777917246,3715.8798807950807,3894.5778947323615,4089.4069053163857,4320.788575342465,4555.1433287671225,4511.089153262301,-0.009671303914106533,0.08523028578644332,0.31713232835784094,,
of which: gasoline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.62513661202186,215.8213698630137,227.92164383561644,251.28027397260274,274.5045081967213,320.2809589041096,344.0986301369863,372.537397260274,409.37281420765026,425.1156164383562,435.61602739726027,506.6069863013699,573.879781420765,662.0708219178082,618.8669863013699,667.4495890410958,724.3453551912568,744.0002246575341,759.5545808219179,778.283693150685,802.5765286885245,826.297520547945,874.7438178082191,942.1819726027397,1071.291700229508,1110.643557220411,1199.318862650822,1262.5863289456165,1402.0518955628709,1412.1066891288162,1591.3511237123764,1737.66828133002,1862.9817423323923,2142.7034549838204,2236.351462848753,2600.6586753156284,2706.9069384482086,2812.727657039673,2982.528493150685,3111.102479452054,2941.882317771352,-0.054392345735427505,0.08219290090151721,0.20681612743452302,,
of which: naphtha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.51654758139425,38.14005975468825,46.61186334302416,51.28829892378558,51.68888098088871,46.052724306193994,46.27299119949073,53.745121964403,73.199160643743,86.14129888619952,83.43032173793202,74.56881518453265,84.0979276370981,89.76723082200726,98.37458326775656,112.08196147368405,131.07245824411692,141.97048453333315,146.32499157773782,187.78599833905372,213.00752979571203,221.43600219192402,242.02248491158028,276.0621917295139,298.74449681010543,383.2643943363165,485.2818531470576,554.343995999172,538.5004733507494,598.2957130154587,778.0843287671233,810.9753150684932,867.8472677595629,914.0543835616439,1032.2293150684932,1115.221205479452,1187.6709562841531,1276.6792482767125,1338.2600821917808,1444.0408493150685,1569.2068354909488,0.08667759380577666,0.09210993714415183,0.11031620092331791,,
Middle distillates,74.06860273972602,95.8558904109589,94.03687671232878,102.93169398907105,138.7355616438356,191.36432876712328,249.04136986301373,292.2240983606558,364.82465753424657,421.2140821917808,463.7054246575342,522.7707103825137,552.3670136986302,590.8687671232876,635.1813698630137,424.84650273224054,417.83786301369867,404.830191780822,422.8632328767123,446.9677049180328,487.02427397260277,523.7396164383562,563.7415342465754,610.9787978142076,648.9255890410959,635.1769863013699,701.1436712328767,793.5476502732241,914.257797260274,887.3373698630137,1007.1305424657534,1110.6281566655846,1228.3584547805156,1241.279684996101,1444.0826257673166,1572.9446907103827,1653.449763035174,1788.8925600237776,1949.3494439939461,2321.22674531739,2508.1948644388985,2680.515079787616,2856.908874339798,3075.665699122109,3124.3335758278836,3441.9604119484898,3654.7945134900506,3947.1234381028084,4048.9401352468717,4094.0538752097023,4194.829958178502,4150.536440612059,4247.92930301288,4338.206970539549,4385.939649538612,4295.700638324182,-0.020574613064710645,0.034500072762621015,0.30199038393529154,,
of which: diesel/gasoil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.28103825136617,341.2183561643836,329.52761643835623,341.68843835616434,362.46224043715847,401.9202739726028,438.48449315068495,479.1772602739726,531.575956284153,568.6359452054794,557.0678356164383,615.5215342465754,700.7100546448088,818.6787945205479,785.221205479452,891.1736438356164,985.4206118332154,1077.7490753143384,1082.9309722602736,1257.2834476851247,1376.8037398907106,1451.37633837764,1579.563573973327,1737.9892271933318,2066.031234153715,2237.5373740279397,2392.0436023936436,2547.9723258028116,2760.891862009541,2761.391472334185,3004.774998319088,3196.0880259158816,3452.5318274718657,3503.3945432184214,3505.8551907871524,3540.3590474152356,3419.573489312974,3426.9738704236447,3435.1157924573563,3429.89487145642,3501.0676405442637,0.020750714454878416,0.02191619778488585,0.24612719785889264,,
of which: jet/kerosene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.56546448087433,76.61950684931507,75.30257534246576,81.17479452054795,84.50546448087432,85.104,85.25512328767122,84.56427397260273,79.40284153005464,80.28964383561645,78.1091506849315,85.62213698630137,92.8375956284153,95.57900273972604,102.11616438356164,115.95689863013698,125.20754483236925,150.60937946617707,158.34871273582723,186.79917808219182,196.14095081967213,202.07342465753425,209.3289860504505,211.36021680061435,255.1955111636748,270.65749041095887,288.47147739397263,308.93654853698644,314.77383711256823,362.9421034936986,437.185413629402,458.70648757416893,494.59161063094285,545.5455920284504,588.1986844225498,654.4709107632663,730.9629512990853,820.9554325892357,903.0911780821918,956.0447780821919,794.6329977799193,-0.16883286641245154,0.10170187402383801,0.05586318607639894,,
Fuel oil,79.97778082191782,103.5018904109589,101.5341369863014,111.10614754098361,149.7866301369863,206.5675890410959,300.6430410958904,335.81180327868856,393.85561643835615,454.37441095890415,496.9252602739725,555.4715300546447,583.1948493150685,719.4541095890412,644.7617260273972,716.1354098360656,664.0456438356164,639.9323287671234,621.0105205479451,612.1533879781421,598.7093424657535,631.6539452054794,643.5124931506849,663.3322950819672,690.2886575342466,657.0621369863013,662.0119726027397,635.4870765027322,723.7233808219179,687.0769698630138,673.440093150685,706.3762473353848,720.5561451434949,735.7135344181198,761.7882767123286,766.4165163934426,770.7958575342464,758.3613660013687,889.4060694058367,951.2995910067294,898.7661128387415,954.3452354454794,905.5660432980821,723.563825154071,662.3439295739918,665.8856915963013,587.6248213989023,559.7652583839739,564.0727145033026,584.1568124897206,622.0997455051315,593.3456585401315,554.5846278449256,555.5963967956878,562.8609301194626,644.4140525106301,0.1448903592826356,-0.016143510947766337,0.04530270228674533,,
Others,28.733424657534247,34.96290410958905,36.179013698630136,38.52196721311476,50.82065753424658,71.78597260273973,93.58964383561644,107.4693442622951,138.49939726027398,154.8596712328767,172.29550684931507,202.62344262295085,217.26098630136988,219.85479452054796,236.6253698630137,306.71174027629104,289.51297520928665,294.31517373690144,307.8838852122075,327.57335337565405,355.3771123593235,379.1893186411981,414.7474092548831,446.04150401191094,464.59770638456047,485.6034386130621,546.2374919308679,617.8688535697144,623.6516155563364,777.1646335390624,882.1300934518508,987.4716585051701,1172.4933685930996,1256.1376354437473,1215.0413448316115,1341.9784175662821,1337.6344011373405,1536.1973500953904,1724.16839403373,2095.0485053065104,1977.1779750207652,2082.909429176876,2198.1740572807244,2164.4075896707186,2443.3290275572326,2912.324714945038,2947.70428861967,2932.328006375337,2997.9895104976863,3173.625510115382,3533.675792356924,3860.823717159421,4245.089403724478,4361.227277026463,4501.154616709733,4773.423385240878,0.06048865051655761,0.06300228404757213,0.3355745854201222,,
of which: ethane and LPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.90601092896175,34.51397260273973,38.32767123287671,46.30465753424658,46.8120218579235,49.4827397260274,63.8158904109589,66.39013698630136,73.53005464480874,79.48383561643836,80.7868493150685,95.8191780821918,113.55956284153007,159.12657534246574,181.43035616438357,238.54684931506847,265.4517995964575,288.67848901349646,349.42858543992924,344.33249315068485,388.49839177937264,393.14612115207876,451.8529519278081,506.599654251021,588.1782735674051,596.2330435179063,667.4180542777405,699.6804277159886,627.1153131074456,639.7597659348874,677.1614437121602,690.6978662860822,689.0785200365381,771.2024913196034,884.0192214803126,1028.2329540396645,1207.4994231487044,1350.5406878344504,1408.4592876712327,1402.6688219178081,1457.541417188295,0.039120136138380834,0.08166760201101453,0.10246605367500576,,
Total China,215.49350684931508,276.6654794520548,273.2941369863014,298.00571038251366,400.56093150684933,554.2244657534247,753.265287671233,864.5880327868853,1058.3232328767124,1216.7103561643835,1341.9964657534247,1534.1262021857924,1624.8955890410962,1819.0612328767124,1827.1003835616439,1706.8353370380132,1625.3579116763035,1613.6112014634875,1654.3262115332532,1712.8878354494389,1807.4444120079834,1924.9545016215106,2048.2839558768205,2202.924571759479,2315.0688682844584,2296.8889110359255,2490.5689372523866,2704.8812894035336,3013.4708463783436,3068.820542834216,3342.232279583069,3659.893875941513,4007.378677707977,4139.010427257624,4386.9819388009955,4696.923683154344,4809.61354444663,5200.2175788403365,5781.168071765766,6737.611038670243,6878.046903855133,7402.370460207851,7777.579299863393,7904.189482860518,8240.408935103384,9389.606270969329,9738.767219907137,10170.045712954075,10667.760198793325,11120.41697573205,12066.485376835637,12499.283711043974,13137.01023989867,13575.819219704164,14005.09852513493,14224.627229337992,0.01567491323313952,0.05446881505575196,1,,
of which: India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light distillates,20.634794520547945,20.634794520547945,21.458356164383563,23.74959016393442,33.37712328767124,35.253013698630134,62.52013698630137,67.26038251366121,72.7427397260274,68.79109589041096,73.3995890410959,81.81407103825137,88.36698630136985,92.25191780821919,95.75232876712329,87.29644808743171,108.03698630136986,110.46972602739726,107.69397260273972,122.8928961748634,125.7572602739726,131.38821917808218,136.0468493150685,143.66010928961748,156.80794520547946,164.21794520547945,163.59931506849318,160.21857923497265,147.57657534246576,154.6327397260274,187.083698630137,205.73688524590165,264.92945205479447,321.6706849315069,380.4923215684937,401.22396796311534,417.65921777534265,402.6701446727247,403.5298042925265,457.2945106714404,449.6147484504779,479.280490589437,491.2908272192087,520.473410889355,516.5344314893741,519.2428917863967,544.9097320327846,582.8832498945663,603.3683903872592,622.0739906663015,726.436692828282,777.6829328325023,776.596400079211,813.4754315659753,845.4489258853902,802.5511602992709,-0.050739629885028115,0.05050665988175007,0.17188641708895844,,
of which: gasoline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.72322404371585,36.00794520547945,38.684520547945205,41.9558904109589,46.22158469945356,51.33534246575343,55.544657534246575,59.9827397260274,67.84945355191257,77.09452054794521,81.9672602739726,82.05876712328768,81.94863387978141,86.03931506849315,92.35328767123286,103.56287671232876,111.47021857923497,117.24315068493149,124.1290410958904,132.13801176849364,146.88491273907164,158.77707464657553,144.95863782340965,152.9939686760881,158.8271609446644,170.35381694362866,180.39013442505345,200.3947724246882,217.60770050684127,260.13196573594945,288.2276616494105,301.8104991560723,320.89983459401986,352.99066435986185,381.6837714882193,441.42455584198063,490.0475776412455,538.7120631942794,575.1998445851534,620.5972791048422,552.6055575604537,-0.10955852343158945,0.09084140592210543,0.11835431066736302,,
of which: naphtha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.573224043715854,72.02904109589042,71.78520547945205,65.73808219178082,76.67131147540984,74.42191780821918,75.84356164383561,76.0641095890411,75.81065573770492,79.71342465753425,82.25068493150687,81.54054794520549,78.26994535519125,61.537260273972606,62.279452054794525,83.52082191780823,94.26666666666668,147.686301369863,197.54164383561647,248.35430980000007,254.33905522404373,258.8821431287671,257.71150684931507,250.53583561643836,298.467349726776,279.26093150684926,298.8903561643836,290.8960547945205,302.86571038251367,256.4024657534247,231.01523013698625,243.09923287671234,261.9834153005465,250.3777260273973,240.39021917808222,285.0121369863014,287.63535519125685,237.88433688493157,238.27558698082194,224.85164678054798,249.94560273881726,0.11160227784660437,-0.013044918259803917,0.053532106421595414,,
Middle distillates,80.94213698630136,89.87961643835617,91.81336986301369,108.1397267759563,127.53808219178083,126.3988493150685,203.24405479452057,213.5868306010929,224.76109589041096,228.64975342465755,236.95035616438355,253.28508196721313,276.6437260273973,302.49331506849313,327.8582465753425,343.9890710382514,363.70334246575345,394.39989041095896,419.05578082191784,448.965300546448,487.3501917808219,517.8801095890411,536.4897534246576,602.666174863388,659.7920547945205,682.9853150684932,697.5732602739727,745.2989071038251,771.3016438356165,830.3511232876713,888.2547397260273,988.506612021858,1036.765917808219,1084.2462465753424,1143.3950036246565,1105.0705767371574,1060.5828567309584,1067.6215616438358,1053.3177589041097,1092.1118688524589,1109.7860328767122,1164.981901369863,1251.5357917808217,1350.7654644808742,1437.6635035537101,1517.0436457005155,1599.382976992947,1683.7228888559214,1682.5845726054185,1692.4952194798743,1771.509180096648,1845.5280162891981,1876.4578812500586,1954.8289730959557,1963.8649805917223,1608.8030467495764,-0.18079752801293092,0.03168101280407054,0.34456543730429146,,
of which: diesel/gasoil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.3007650273224,240.55945205479452,259.4036164383562,277.02147945205485,295.2407103825136,323.27347945205474,343.16,348.1469589041096,402.738087431694,447.33430136986294,463.70542465753425,482.22257534246575,527.0918032786885,548.9129315068493,597.1678904109589,631.6473972602739,725.1079234972678,757.0367123287671,780.7043287671233,833.0358206131494,811.0375956912555,784.286793675616,791.1544602739726,776.7168054794521,833.3227650273222,834.0831835616439,876.8156986301368,954.0992547945203,1052.2146557377048,1138.3962158824772,1216.26728405668,1299.3147358970566,1404.4264079816044,1408.4382931533637,1416.0583427675456,1491.238089685689,1571.321240332914,1627.465087922935,1700.9006820975994,1728.403076275667,1476.959044409018,-0.1454776581446825,0.042641864115787076,0.316327744434299,,
of which: jet/kerosene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.68830601092898,123.14389041095892,134.99627397260275,142.03430136986302,153.7245901639344,164.07671232876714,174.7201095890411,188.34279452054795,199.928087431694,212.45775342465754,219.2798904109589,215.3506849315069,218.20710382513658,222.38871232876713,233.18323287671237,256.60734246575345,263.3986885245902,279.72920547945205,303.5419178082192,310.35918301150696,294.0329810459018,276.2960630553425,276.4671013698631,276.6009534246575,258.7891038251366,275.7028493150684,288.16620273972603,297.4365369863014,298.55080874316934,299.2672876712329,300.77636164383557,300.06824109589036,279.29648087431696,274.1462794520548,276.4368767123288,280.2710904109589,274.20677595628416,248.99279332712354,253.9282909983562,235.46190431605535,131.8440023405584,-0.44006227791487196,-0.023693590569589973,0.02823769286999238,,
Fuel oil,55.068164383561644,63.77178082191781,70.74197260273972,73.18721311475412,80.19369863013699,77.40197260273972,90.10158904109588,100.80983606557378,107.08915068493148,104.82657534246576,106.5052602739726,103.8304918032787,107.34460273972603,118.21956164383562,131.24761643835615,133.81868852459016,134.45901369863014,130.02509589041097,137.34197260273973,141.67967213114756,144.32663013698632,144.88997260273973,148.06142465753427,154.45081967213113,161.34287671232877,165.76832876712328,167.81301369863016,170.56270491803278,170.70328767123286,182.83767123287672,198.7735890410959,207.69467213114754,209.6419726027397,223.4984383561644,232.75026865808215,224.46309313114764,239.32071391890412,236.53099315068494,229.44678698630136,240.92127868852455,241.1178657534247,228.32229657534245,232.47156780821916,227.65684631147545,222.1459849315069,198.8865267123288,178.04652328767125,146.67248360655736,117.07658219178079,106.94655410958906,113.23870068493153,135.9705,122.04125736493152,119.66348177589042,113.66892829818298,109.90631367892334,-0.03310152277840894,-0.0648089761771693,0.023539187790446555,,
